Az 0+hív ige korpuszgyakorisági adatai
Az ige elõfordulási száma: 681
A variánsok elõfordulási száma és gyakorisága
2 variáns:	394	0.57856093979442

1 variáns:	287	0.42143906020558003

Az argumentumtípusok elõfordulási számai és együttelõfordulási számai.
	-	acc	dat
acc	377.0	377.0	145.0
dat	380.0	145.0	380.0

Az argumentumtípusok elõfordulási gyakorisága és együttelõfordulási gyakoriságai.
	-	acc	dat
acc	0.55359765051395	0.55359765051395	0.21292217327459617
dat	0.5580029368575624	0.21292217327459617	0.5580029368575624

Az argumentumtípusok feltételes valószínûségei.
sorcímke: A; oszlopcímke: B; cellatartalom: P(B|A)
	acc	dat
acc	1.0	0.38461538461538464
dat	0.3815789473684211	1.0


********************************************************
Az argumentumtípusok elõfordulási számai és együttelõfordulási számai az 2 variáns esetében.
	-	acc	dat
acc	153.0	153.0	142.0
dat	376.0	142.0	376.0

Az argumentumtípusok elõfordulási gyakorisága és együttelõfordulási gyakoriságai az 2 variáns esetében.
	-	acc	dat
acc	0.3883248730964467	0.3883248730964467	0.3604060913705584
dat	0.9543147208121827	0.3604060913705584	0.9543147208121827

Az argumentumtípusok feltételes valószínûségei az 2 variáns esetében.
sorcímke: A; oszlopcímke: B; cellatartalom: P(B|A)
	acc	dat
acc	1.0	0.9281045751633987
dat	0.3776595744680851	1.0


********************************************************
Az argumentumtípusok elõfordulási számai és együttelõfordulási számai az 1 variáns esetében.
	-	acc	dat
acc	224.0	224.0	3.0
dat	4.0	3.0	4.0

Az argumentumtípusok elõfordulási gyakorisága és együttelõfordulási gyakoriságai az 1 variáns esetében.
	-	acc	dat
acc	0.7804878048780488	0.7804878048780488	0.010452961672473868
dat	0.013937282229965157	0.010452961672473868	0.013937282229965157

Az argumentumtípusok feltételes valószínûségei az 1 variáns esetében.
sorcímke: A; oszlopcímke: B; cellatartalom: P(B|A)
	acc	dat
acc	1.0	0.013392857142857142
dat	0.75	1.0
